Depth_m	Gas_Age_AD	CH4_ppb
96.22154986	1548.45691	712.7540788
96.2224103	1548.447967	709.1932039
96.22326	1548.439024	718.1540245
96.2240997	1548.430081	714.4390129
96.22494014	1548.421138	722.8228542
96.22578984	1548.412195	726.1743047
96.22664027	1548.403252	719.5630059
96.22747997	1548.394309	711.3548098
96.22832968	1548.385366	720.9830194
96.22918011	1548.376423	713.7972419
96.23001981	1548.367479	715.8906525
96.23086024	1548.358536	712.2796991
96.23169995	1548.349593	708.5850501
96.23254964	1548.34065	710.013711
96.23341009	1548.331707	712.8731513
96.23425978	1548.322764	700.8461401
96.23510022	1548.313821	704.7327104
96.23594991	1548.304878	710.9358336
96.23680035	1548.295935	704.8599557
96.23764005	1548.286992	714.8722625
96.23848976	1548.278048	714.9055671
96.23935019	1548.269105	722.7737597
96.24020989	1548.260162	729.1600641
96.24107033	1548.251219	727.03703
96.24193003	1548.242276	725.9067911
96.24278972	1548.233333	724.3815386
96.24366017	1548.22439	725.5442834
96.24452986	1548.215447	731.4438564
96.24540031	1548.206504	737.5567665
96.24628	1548.197561	735.5761193
96.24714969	1548.188617	738.0621125
96.24802014	1548.179674	731.8163311
96.24889983	1548.170731	735.3943966
96.24978028	1548.161788	731.5784756
96.25065997	1548.152845	726.5414544
96.25153965	1548.143902	732.5933928
96.25241011	1548.134959	721.4411115
96.2532798	1548.126016	719.0484106
96.25415025	1548.117073	715.2112821
96.25501994	1548.10813	716.1131001
96.25589964	1548.099186	716.2205038
96.25677008	1548.090243	716.7522781
96.25763978	1548.0813	721.4982862
96.25851022	1548.072357	716.1325712
96.25937992	1548.063414	715.8004163
96.26026036	1548.054471	712.2852441
96.26114006	1548.045528	715.7556976
96.26201974	1548.036585	715.0825783
96.26290019	1548.027642	715.1962099
96.26376989	1548.018699	713.7497217
96.26463033	1548.009755	720.9455358
96.26550003	1548.000812	714.3334267
96.26636972	1547.991869	717.5456044
96.26724017	1547.982926	716.8955216
96.26810986	1547.973983	719.8203672
96.26897031	1547.96504	717.7964714
96.26984	1547.956097	721.6449562
96.27070969	1547.947154	712.7646131
96.27157014	1547.938211	719.7676841
96.27242984	1547.929268	707.6335818
96.27330028	1547.920324	711.1511966
96.27416996	1547.911381	710.2621702
96.27502967	1547.902438	705.8707517
96.2758901	1547.893495	712.9463474
96.27674981	1547.884552	699.0742806
96.27762025	1547.875609	712.2950376
96.27848995	1547.866666	703.7832449
96.27934964	1547.857723	700.5967895
96.28021009	1547.84878	704.5347349
96.28106978	1547.839837	701.8827395
96.28193022	1547.830893	702.8374374
96.28278991	1547.82195	705.0485777
96.28365036	1547.813007	711.7858715
96.28450005	1547.804064	710.3503806
96.28533975	1547.795121	714.1502802
96.28617018	1547.786178	701.1456618
96.28698989	1547.777235	718.5106746
96.28781031	1547.768292	711.3648
96.28863002	1547.759349	715.9962619
96.28944974	1547.750406	719.8850896
96.29027016	1547.741462	714.3191301
96.29108987	1547.732519	719.6482875
96.29191029	1547.723576	725.9351295
96.29272	1547.714633	722.1354152
96.29351972	1547.70569	717.4986398
96.29432013	1547.696747	714.9742369
96.29511985	1547.687804	714.9550668
96.29592025	1547.678861	706.4428343
96.29671998	1547.669918	707.1779324
96.29751969	1547.660975	709.4285821
96.2983101	1547.652031	703.0081048
96.29908982	1547.643088	706.4152251
96.29987023	1547.634145	703.4722049
96.30065994	1547.625202	712.417606
96.30145967	1547.616259	706.3628893
96.30226007	1547.607316	713.9340027
96.3030598	1547.598373	707.8294158
96.3038602	1547.58943	707.9341917
96.30465993	1547.580487	707.9590573
96.30546033	1547.571544	712.493592
96.30626005	1547.5626	709.9844696
96.30705977	1547.553657	710.5368842
96.30786017	1547.544714	717.0136448
96.3086499	1547.535771	714.7801973
96.3094403	1547.526828	710.1696767
96.31023002	1547.517885	712.9664552
96.31100975	1547.508942	713.5491646
96.31179015	1547.499999	713.3710885
96.31256987	1547.491056	716.7998099
96.31335028	1547.482113	714.8180282
96.31414	1547.473169	714.9486768
96.31493973	1547.464226	709.596888
96.31574013	1547.455283	706.4327399
96.31654984	1547.44634	706.453959
96.31736026	1547.437397	704.2782533
96.31816997	1547.428454	707.0627264
96.31898969	1547.419511	705.5909327
96.3198101	1547.410568	700.5114037
96.32062982	1547.401625	710.3227946
96.32145023	1547.392682	703.1901748
96.32225995	1547.383738	698.5929899
96.32305967	1547.374795	707.9053439
96.32386008	1547.365852	706.5378399
96.3246598	1547.356909	707.7287611
96.3254602	1547.347966	710.9753662
96.32625993	1547.339023	707.3888964
96.32706033	1547.33008	717.5031198
96.32786005	1547.321137	712.0120582
96.32865977	1547.312194	712.1068207
96.32946018	1547.303251	720.4166092
96.3302599	1547.294307	721.2351946
96.33106031	1547.285364	712.2200124
96.33186002	1547.276421	717.3735941
96.33265975	1547.267478	710.9930662
96.33346015	1547.258535	716.8997353
96.33425988	1547.249592	722.562321
96.33506028	1547.240649	714.1789196
96.33586	1547.231706	720.5518767
96.33665972	1547.222763	717.0291684
96.33746013	1547.21382	717.6110907
96.33825985	1547.204876	721.6608387
96.33906025	1547.195933	718.653536
96.33984998	1547.18699	716.0238942
96.3406297	1547.178047	715.2199526
96.3414101	1547.169104	716.128508
96.34218983	1547.160161	719.2150727
96.34297023	1547.151218	719.6104682
96.34374995	1547.142275	710.8503089
96.34451968	1547.133332	708.2259111
96.34528008	1547.124389	714.9141219
96.3460398	1547.115445	716.3079965
96.3468002	1547.106502	712.3657564
96.34756992	1547.097559	714.3083643
96.34835033	1547.088616	713.0920797
96.34913005	1547.079673	713.6163643
96.34990978	1547.07073	717.4564794
96.35069017	1547.061787	712.8056391
96.35146991	1547.052844	714.7508632
96.3522503	1547.043901	711.5385235
96.35303003	1547.034958	713.1159382
96.35380975	1547.026014	712.4870977
96.35459016	1547.017071	715.0276262
96.35536987	1547.008128	719.4281089
96.35615027	1546.999185	715.747247
96.35693	1546.990242	718.5870541
96.35769973	1546.981299	719.8584875
96.35846012	1546.972356	723.4383474
96.35921985	1546.963413	712.058004
96.35999025	1546.95447	716.9999039
96.36076998	1546.945527	718.5606257
96.3615497	1546.936583	720.0942709
96.3623201	1546.92764	716.3822344
96.36307983	1546.918697	712.6015281
96.36384022	1546.909754	706.5425398
96.36459995	1546.900811	708.9939781
96.36535969	1546.891868	714.7023475
96.36612007	1546.882925	711.0992775
96.36687981	1546.873982	710.0267342
96.36764019	1546.865039	703.6005962
96.36838993	1546.856096	712.9120009
96.36913031	1546.847152	701.2018294
96.36988005	1546.838209	711.0048739
96.37062978	1546.829266	707.6464198
96.37137017	1546.820323	709.9459094
96.3721099	1546.81138	714.2246802
96.37285029	1546.802437	710.7556043
96.37359002	1546.793494	711.1872564
96.37432977	1546.784551	711.5345066
96.37506014	1546.775608	708.5101175
96.37578988	1546.766665	713.2550143
96.37653026	1546.757721	717.2778708
96.37726	1546.748778	710.9782834
96.37798974	1546.739835	710.7975795
96.37872012	1546.730892	707.9880093
96.37943986	1546.721949	711.5354559
96.38016023	1546.713006	708.1014094
96.38087998	1546.704063	706.9746202
96.38158973	1546.69512	707.881196
96.38230009	1546.686177	708.5775719
96.38300984	1546.677234	704.3966196
96.38371021	1546.66829	710.6491499
96.38441996	1546.659347	711.0459577
96.3851297	1546.650404	710.8019437
96.38584007	1546.641461	707.8296011
96.38654981	1546.632518	712.8050371
96.38725018	1546.623575	705.6707735
96.38794993	1546.614632	709.9203145
96.3886503	1546.605689	711.9068077
96.38935004	1546.596746	712.1858512
96.3900498	1546.587803	710.2159813
96.39074015	1546.578859	710.2453269
96.39141992	1546.569916	713.0550939
96.39210027	1546.560973	712.3336672
96.39280002	1546.55203	711.5620232
96.39350977	1546.543087	715.0537073
96.39420013	1546.534144	712.6165887
96.39485989	1546.525201	712.2889716
96.39550022	1546.516258	713.8019534
96.39613	1546.507315	709.6928544
96.39674978	1546.498372	728.1353766
96.3973701	1546.489428	714.8962483
96.39797988	1546.480485	715.5176106
96.39858018	1546.471542	721.256761
96.39913998	1546.462599	718.4636638
96.39967979	1546.453656	721.4467606
96.40024007	1546.444713	724.1174284
96.40080987	1546.43577	714.0300154
96.40138016	1546.426827	726.5334552
96.40192996	1546.417884	719.6854586
96.40246978	1546.408941	716.6680384
96.40300005	1546.4	718.6480258
96.40351987	1546.391057	723.3920196
96.40404013	1546.382114	721.7989886
96.40456995	1546.373171	711.2625709
96.40511023	1546.364228	717.4428427
96.40567004	1546.355285	716.762662
96.40625983	1546.346341	721.6815947
96.40688015	1546.337398	714.7566282
96.40753991	1546.328455	715.0153555
96.40822026	1546.319512	711.4068099
96.40890002	1546.310569	708.2183866
96.40960977	1546.301626	709.005126
96.41034014	1546.292683	706.711957
96.41105988	1546.28374	704.1342921
96.41176024	1546.274797	710.8485609
96.41244	1546.265854	710.5716822
96.41311976	1546.25691	710.2740474
96.41380011	1546.247967	714.5442055
96.41447987	1546.239024	714.8415972
96.41516022	1546.230081	720.7400242
96.41583998	1546.221138	713.8082045
96.41638979	1546.212195	711.9772602
96.41682006	1546.203252	718.231087
96.4172799	1546.194309	707.3772392
96.41777015	1546.185366	712.5912485
96.41828997	1546.176423	710.6088995
96.41884976	1546.167479	712.8884318
96.41944006	1546.158536	711.8857622
96.42005984	1546.149593	713.4801938
96.42072018	1546.14065	710.8663998
96.42141993	1546.131707	719.377822
96.42215032	1546.122764	718.3989067
96.42290005	1546.113821	715.8275046
96.42364979	1546.104878	714.6785701
96.42439016	1546.095935	714.923406
96.4251299	1546.086992	720.2668484
96.42587028	1546.078048	721.4208995
96.42661002	1546.069105	712.6577188
96.42734976	1546.060162	718.7348007
96.42809014	1546.051219	718.4885062
96.42881988	1546.042276	714.9019322
96.42955026	1546.033333	714.4425089
96.43029	1546.02439	722.9920399
96.43102974	1546.015447	720.1156636
96.43177012	1546.006504	720.5248001
96.43250986	1545.997561	721.4162111
96.43325024	1545.988617	719.7273875
96.43398998	1545.979674	721.0720633
96.43472971	1545.970731	718.3327836
96.4354701	1545.961788	718.6497159
96.43620983	1545.952845	713.559942
96.43695022	1545.943902	717.9531433
96.43768995	1545.934959	717.0711783
96.43842969	1545.926016	709.9424018
96.43917007	1545.917073	707.7296987
96.43990981	1545.90813	712.8785689
96.44065019	1545.899186	707.035534
96.44138993	1545.890243	707.4513267
96.44213031	1545.8813	704.1758853
96.44287005	1545.872357	702.1201087
96.44360978	1545.863414	699.2513381
96.44435016	1545.854471	695.2428707
96.4450899	1545.845528	691.2293677
96.44583028	1545.836585	697.8952018
96.44657002	1545.827642	696.946454
96.44730976	1545.818699	701.4482049
96.44805014	1545.809755	693.1209016
96.44878988	1545.800812	698.4076439
96.44953026	1545.791869	696.4472434
96.45027	1545.782926	695.7028844
96.45101974	1545.773983	707.1667151
96.45177012	1545.76504	695.9229241
96.45250986	1545.756097	696.2808939
96.45325024	1545.747154	695.8870843
96.45399997	1545.738211	692.38497
96.45474971	1545.729268	692.5255857
96.45549009	1545.720324	695.1562347
96.45623983	1545.711381	697.6078466
96.45700021	1545.702438	693.7680672
96.45774995	1545.693495	693.6486822
96.45848969	1545.684552	694.9529341
96.45924008	1545.675609	690.0648633
96.4599998	1545.666666	686.9769558
96.46075019	1545.657723	687.1863802
96.46148993	1545.64878	688.2647001
96.46224031	1545.639837	690.3903156
96.46300005	1545.630893	688.1871976
96.46374978	1545.62195	690.8858681
96.46449017	1545.613007	688.935099
96.4652399	1545.604064	695.1572881
96.46600029	1545.595121	690.7801893
96.46676002	1545.586178	696.6580454
96.46750976	1545.577235	702.7211085
96.46826015	1545.568292	693.7080563
96.46901988	1545.559349	692.7507537
96.46978027	1545.550406	695.4500493
96.47054	1545.541462	701.9258607
96.47129973	1545.532519	698.5284991
96.47206011	1545.523576	701.2031259
96.47281985	1545.514633	702.1335487
96.47358024	1545.50569	706.3933693
96.47433998	1545.496747	706.1470169
96.4750997	1545.487804	710.470055
96.4758601	1545.478861	709.8065902
96.47661982	1545.469918	713.4601786
96.47738022	1545.460975	718.4857511
96.47813995	1545.452031	717.1345
96.47890968	1545.443088	720.7621346
96.47968007	1545.434145	719.2981432
96.48043981	1545.425202	724.8700528
96.54149982	1544.588	727.190449
96.54222018	1544.58	723.5926924
96.54293993	1544.572	727.5724045
96.5436703	1544.564	726.0458324
96.54440005	1544.556	722.7775104
96.54512979	1544.548	723.7688353
96.54587017	1544.54	725.8461204
96.5466099	1544.532	717.5205998
96.54735029	1544.524	715.8681022
96.54809002	1544.516	716.0078149
96.54883976	1544.508	713.6102405
96.54959014	1544.5	715.752954
96.55032988	1544.492	713.994546
96.55107026	1544.484	715.3609851
96.55181	1544.476	713.8869919
96.55254974	1544.468	719.436571
96.55328012	1544.46	714.9663536
96.55399986	1544.452	716.2792528
96.55473023	1544.444	715.0858312
96.55545998	1544.436	713.7849596
96.55617972	1544.428	717.040351
96.55690009	1544.42	718.2871851
96.55761984	1544.412	724.747357
96.5583402	1544.404	727.6457048
96.55905996	1544.396	722.8882943
96.5597797	1544.388	722.1649923
96.56050007	1544.38	722.3359375
96.56120981	1544.372	728.4986946
96.56191018	1544.364	728.4757622
96.56260993	1544.356	728.4365769
96.5633103	1544.348	728.6209968
96.56401004	1544.34	727.0318439
96.5647098	1544.332	726.3047334
96.56540015	1544.324	723.4137827
96.56608992	1544.316	719.6806429
96.56679027	1544.308	728.3198544
96.56749002	1544.3	723.1191462
96.56819977	1544.292	725.0100897
96.56891013	1544.284	725.1232467
96.56960989	1544.276	721.3483748
96.57031025	1544.268	722.813026
96.57101	1544.26	717.6715646
96.57169976	1544.252	721.7947055
96.57238011	1544.244	716.7164615
96.57304987	1544.236	726.7511682
96.57371021	1544.228	719.7132761
96.57436998	1544.22	722.7068494
96.57501975	1544.212	722.7490098
96.57566008	1544.204	725.3537861
96.57630985	1544.196	720.5615428
96.57696019	1544.188	720.1501375
96.57759995	1544.18	717.0969932
96.57823974	1544.172	712.6376921
96.57888006	1544.164	717.6141584
96.57952984	1544.156	718.4732604
96.58018016	1544.148	715.5086506
96.58081994	1544.14	726.2594242
96.58147027	1544.132	723.5135577
96.58213005	1544.124	718.7499886
96.58277981	1544.116	723.7924044
96.58343015	1544.108	725.2221072
96.58408991	1544.1	727.530221
96.58475025	1544.092	720.1694581
96.58541002	1544.084	721.2888502
96.58605979	1544.076	729.3324101
96.58671013	1544.068	719.5721627
96.58736989	1544.06	723.6841788
96.58802023	1544.052	727.8039279
96.58867	1544.044	722.13523
96.58932977	1544.036	718.5268812
96.58999011	1544.028	721.5004278
96.59064987	1544.02	721.0776315
96.59131022	1544.012	716.6974418
96.59197998	1544.004	716.2876803
96.59265974	1543.996	711.1092099
96.59333008	1543.988	722.9127431
96.59399985	1543.98	720.6794924
96.59468019	1543.972	719.4146574
96.59534996	1543.964	724.0870525
96.59600972	1543.956	719.6151218
96.59667007	1543.948	720.5763024
96.59732983	1543.94	722.5176949
96.59799017	1543.932	720.1330163
96.59864993	1543.924	718.6909155
96.59931028	1543.916	720.8067607
96.59997004	1543.908	720.230997
96.60061981	1543.9	724.4888265
96.60126014	1543.892	715.6776627
96.60190992	1543.884	720.3969876
96.60257025	1543.876	712.8684398
96.60322002	1543.868	715.0303119
96.60386979	1543.86	716.713116
96.60453012	1543.852	717.0352459
96.6051799	1543.844	712.2625201
96.60582023	1543.836	718.5939882
96.60646	1543.828	715.0546681
96.60710977	1543.82	722.1164303
96.6077701	1543.812	716.1017786
96.60841988	1543.804	709.8385404
96.6090602	1543.796	713.1299454
96.60969998	1543.788	714.477932
96.61033975	1543.78	717.5632233
96.61098008	1543.772	717.5099961
96.61162985	1543.764	714.6027578
96.6123002	1543.756	706.8299181
96.61297995	1543.748	716.0801312
96.61365972	1543.74	720.1866834
96.61434006	1543.732	719.5620335
96.61502983	1543.724	717.7253012
96.61573018	1543.716	721.420969
96.61642994	1543.708	718.0846832
96.61713029	1543.7	720.7259591
96.61783004	1543.692	721.1996558
96.6185298	1543.684	715.8355153
96.61922015	1543.676	719.2161956
96.61989991	1543.668	719.4708365
96.62058026	1543.66	723.2124153
96.62126002	1543.652	717.0441364
96.62192978	1543.644	713.2899511
96.62259013	1543.636	712.0746968
96.62325989	1543.628	718.8059941
96.62393023	1543.62	713.3082993
96.62459	1543.612	715.0906121
96.62524977	1543.604	717.2619767
96.62591011	1543.596	710.3108017
96.62656987	1543.588	713.092647
96.62722021	1543.58	711.793014
96.62786997	1543.572	717.2280238
96.62852975	1543.564	712.8818334
96.62919008	1543.556	712.6466636
96.62983986	1543.548	718.5530896
96.63049019	1543.54	720.115872
96.63114996	1543.532	722.2997852
96.63179973	1543.524	724.9190663
96.63244006	1543.516	724.7216232
96.63307983	1543.508	721.9598626
96.63373017	1543.5	718.9915485
96.63437993	1543.492	722.0541042
96.63502026	1543.484	723.9176354
96.63566004	1543.476	721.7012048
96.63629981	1543.468	717.6371718
96.63693014	1543.46	713.5693882
96.63754992	1543.452	712.2124416
96.63818024	1543.444	711.2266153
96.63882002	1543.436	715.2637684
96.6394598	1543.428	708.5058575
96.64009012	1543.42	718.933112
96.6407099	1543.412	714.1673319
96.64134023	1543.404	713.4839214
96.64198	1543.396	714.7046628
96.64261977	1543.388	720.0853572
96.6432601	1543.38	718.4687341
96.64389988	1543.372	714.9424141
96.64453019	1543.364	717.8524769
96.64514998	1543.356	719.8138035
96.64576976	1543.348	719.3403268
96.64640008	1543.34	727.0619072
96.64703986	1543.332	721.2959811
96.64767018	1543.324	724.9510165
96.64828996	1543.316	720.9351288
96.64890974	1543.308	715.6105441
96.64953006	1543.3	721.4002129
96.65015984	1543.292	717.3757357
96.65080016	1543.284	716.4886425
96.65143994	1543.276	718.2021582
96.65208026	1543.268	717.9748486
96.65271004	1543.26	717.6632413
96.65332983	1543.252	709.6869853
96.65396014	1543.244	715.2530952
96.65459992	1543.236	715.5500586
96.65524024	1543.228	711.6452789
96.65588003	1543.22	714.2379349
96.65651979	1543.212	710.3450903
96.65716013	1543.204	707.6633789
96.6577999	1543.196	714.0738891
96.65845023	1543.188	712.7785161
96.65911	1543.18	718.990333
96.65976977	1543.172	717.9503187
96.6604201	1543.164	715.0234704
96.66105988	1543.156	718.3764952
96.66170021	1543.148	721.8609674
96.66233998	1543.14	715.9889805
96.66296976	1543.132	712.9728105
96.66359008	1543.124	717.8287458
96.66420986	1543.116	715.3824589
96.66482018	1543.108	716.9411664
96.66541996	1543.1	718.1085301
96.66601975	1543.092	711.2044701
96.66662005	1543.084	713.6450269
96.66721985	1543.076	718.8863096
96.66783016	1543.068	720.2016051
96.66844994	1543.06	713.2771132
96.66908026	1543.052	720.8399496
96.66972931	1543.044	717.0477598
96.80196142	1540.9	706.344159
96.80248159	1540.908	713.0939319
96.8029629	1540.916	722.760667
97.15663981	1535.8497	727.2768072
97.15722011	1535.8408	728.6473557
97.15780991	1535.8319	727.0250024
97.1584002	1535.823	723.1466164
97.15898	1535.8141	721.8671028
97.15956979	1535.8052	720.0614756
97.1601701	1535.7963	728.0759215
97.16076989	1535.7874	718.1958144
97.16137019	1535.7785	727.9911145
97.16196998	1535.7696	719.5529578
97.16256977	1535.7607	722.3703419
97.16317007	1535.7518	716.879095
97.16376987	1535.7429	720.1601393
97.16439018	1535.734	713.5919849
97.16502996	1535.7251	720.6286383
97.16565973	1535.7162	722.9451796
97.16628006	1535.7073	717.864956
97.16689984	1535.6984	724.0222029
97.16752016	1535.6895	725.2030528
97.16813994	1535.6806	727.1912709
97.16876027	1535.6717	724.8804251
97.16939004	1535.6628	727.1724596
97.17002981	1535.6539	722.515426
97.17066014	1535.645	717.9415555
97.17127992	1535.6361	716.7531579
97.17191024	1535.6272	716.3935443
97.17255002	1535.6183	716.3904303
97.17318979	1535.6094	717.3075637
97.17384013	1535.6005	712.238106
97.17449989	1535.5916	716.5441271
97.17516023	1535.5827	718.9066026
97.17582	1535.5738	723.1603573
97.17647977	1535.5649	721.2293603
97.17714011	1535.556	723.3159757
97.17779987	1535.5471	718.1290778
97.1784502	1535.5382	722.0581211
97.17908998	1535.5293	723.3331547
97.17972975	1535.5204	730.2193759
97.18037008	1535.5115	730.4102553
97.18100985	1535.5026	727.4666678
97.18165019	1535.4937	726.6542641
97.18228995	1535.4848	728.4474353
97.18292974	1535.4759	727.3109105
97.18357006	1535.467	727.2105452
97.18420984	1535.4581	725.0204272
97.18485016	1535.4492	727.6595383
97.18549994	1535.4403	719.0571969
97.18616026	1535.4314	723.0989689
97.18680004	1535.4225	726.910352
97.18741982	1535.4136	719.8594021
97.18804013	1535.4047	719.9685422
97.18864992	1535.3958	724.0727213
97.18923021	1535.3869	721.3313579
97.18977002	1535.378	718.3729066
97.19028983	1535.3691	717.7301979
97.1908101	1535.3602	727.3033629
97.19132992	1535.3513	727.3892001
97.51776993	1531.4078	721.6581646
97.51853031	1531.3989	726.474903
97.51929005	1531.39	726.2770432
97.52005978	1531.3811	723.9674244
97.52084018	1531.3722	726.224499
97.5216099	1531.3633	729.5927349
97.52237029	1531.3544	724.1007124
97.52313002	1531.3455	726.6433246
97.52388976	1531.3366	714.7517778
97.52465015	1531.3277	723.5821349
97.52541988	1531.3188	716.67657
97.52620028	1531.3099	717.7481062
97.52699	1531.301	718.9468645
97.52778972	1531.2921	723.6802892
97.52860013	1531.2832	718.5080236
97.52942984	1531.2743	713.4408117
97.53028028	1531.2654	719.0095726
97.53113997	1531.2565	719.1729239
97.53199967	1531.2476	722.438977
97.53286011	1531.2387	715.1131394
97.53372981	1531.2298	719.560656
97.53461025	1531.2209	718.0035575
97.53547995	1531.212	719.8848581
97.53633964	1531.2031	717.9427131
97.53720009	1531.1942	717.9899323
97.53805978	1531.1853	706.4770881
97.53891022	1531.1764	713.552487
97.53974992	1531.1675	714.0885677
97.54059036	1531.1586	717.2646277
97.54144005	1531.1497	718.5782562
97.54228976	1531.1408	714.6334462
97.54313019	1531.1319	711.0373219
97.54396989	1531.123	716.9918122
97.54481032	1531.1141	709.2925622
97.54564002	1531.1052	719.5716533
97.54645974	1531.0963	712.3782007
97.54728016	1531.0874	710.6235202
97.54809987	1531.0785	708.8304532
97.54892029	1531.0696	704.257995
97.54973	1531.0607	705.4910998
97.55052972	1531.0518	706.444999
97.55133013	1531.0429	710.9959602
97.55212985	1531.034	712.6372406
97.55293026	1531.0251	706.6580699
97.55372998	1531.0162	717.5489962
97.55452969	1531.0073	713.6997705
97.5553301	1530.9984	713.3578106
97.55612981	1530.9895	715.3779557
97.55693023	1530.9806	721.1208916
97.55772994	1530.9717	721.2572009
97.55852967	1530.9628	721.0322645
97.55933007	1530.9539	718.5471974
97.5601298	1530.945	727.6414564
97.56094021	1530.9361	715.5273114
97.56175993	1530.9272	721.8010029
97.56258034	1530.9183	721.5262195
97.56340006	1530.9094	714.0649291
97.56421976	1530.9005	709.6753975
97.56504018	1530.8916	712.7852419
97.56585989	1530.8827	713.2152617
97.56668031	1530.8738	714.6948462
97.56750002	1530.8649	714.9555067
97.56831974	1530.856	712.6863583
97.56913015	1530.8471	717.3042992
97.56992987	1530.8382	715.5243711
97.57073028	1530.8293	712.0491714
97.57153	1530.8204	719.3775094
97.57232972	1530.8115	716.9256081
97.57313013	1530.8026	716.5466507
97.57392985	1530.7937	711.6919772
97.57473026	1530.7848	719.5479801
97.57552997	1530.7759	720.5842668
97.5763197	1530.767	716.4869756
97.57710009	1530.7581	719.3996894
97.57787983	1530.7492	717.6961524
97.57866022	1530.7403	719.170435
97.57943995	1530.7314	719.46506
97.58021967	1530.7225	723.8433627
97.58100008	1530.7136	719.9945885
97.5817798	1530.7047	717.0778578
97.5825502	1530.6958	719.8404403
97.58330992	1530.6869	719.8696238
97.58408032	1530.678	717.8616453
97.58486005	1530.6691	718.7684758
97.58563977	1530.6602	716.9426366
97.58641017	1530.6513	720.7641489
97.5871699	1530.6424	720.6834283
97.58793029	1530.6335	720.1350422
97.58869002	1530.6246	718.8230921
97.58944976	1530.6157	728.1996359
97.59021015	1530.6068	722.5166994
97.59096988	1530.5979	723.777228
97.59173027	1530.589	727.6222515
97.59249	1530.5801	728.1942646
97.59323974	1530.5712	724.1374783
97.59399011	1530.5623	725.230361
97.59474985	1530.5534	732.6386209
97.59551024	1530.5445	727.6513308
97.59626998	1530.5356	726.7125733
97.59701971	1530.5267	736.1597896
97.5977701	1530.5178	732.329873
97.59852982	1530.5089	732.9675577
97.59931967	1530.5	728.9375239
97.70099284	1529.15	729.6356477
97.70174969	1529.140377	734.1190852
97.70251007	1529.130755	736.5593062
97.70326981	1529.121132	729.8088851
97.70403019	1529.111509	734.2827606
97.70477992	1529.101887	731.7119951
97.70553031	1529.092264	726.8512441
97.70629005	1529.082642	728.5373706
97.70704979	1529.073019	727.368282
97.70781017	1529.063396	725.6455865
97.7085699	1529.053774	731.9549441
97.70932028	1529.044151	726.6657014
97.71006002	1529.034528	718.8633656
97.71078977	1529.024906	721.1996674
97.71151014	1529.015283	718.9319891
97.71223988	1529.00566	712.0103449
97.71298026	1528.996038	708.1969475
97.71371	1528.986415	705.8074301
97.71441975	1528.976792	710.1463391
97.71512011	1528.96717	709.1403124
97.71582986	1528.957547	704.3884237
97.71656024	1528.947925	706.8842798
97.71729998	1528.938302	710.5414452
97.71803972	1528.928679	710.8717017
97.7187801	1528.919057	700.73039
97.71951984	1528.909434	707.5838391
97.72025021	1528.899811	709.4373105
97.72097996	1528.890189	709.5964828
97.72172969	1528.880566	709.8014851
97.72249008	1528.870943	703.1279297
97.72323981	1528.861321	700.4139903
97.72398019	1528.851698	701.7801978
97.72471993	1528.842076	705.064194
97.72546031	1528.832453	702.2739791
97.72620005	1528.82283	707.8423233
97.72693978	1528.813208	709.0864022
97.72768017	1528.803585	713.516161
97.7284199	1528.793962	717.326537
97.72916029	1528.78434	714.2388494
97.72989002	1528.774717	720.4401204
97.73061977	1528.765094	720.6481441
97.73136014	1528.755472	720.2987639
97.73209989	1528.745849	722.9559801
97.73284026	1528.736226	723.6746169
97.73358	1528.726604	724.6401965
97.73431974	1528.716981	719.5515339
97.73506012	1528.707359	725.9543575
97.73579986	1528.697736	726.9311197
97.73654024	1528.688113	730.4826874
97.73727998	1528.678491	729.2417803
97.73801972	1528.668868	732.8360408
97.7387601	1528.659245	731.9996513
97.73948984	1528.649623	728.6743861
97.74022022	1528.64	736.9020186
97.74095996	1528.630377	740.0495665
97.7416897	1528.620755	738.638455
97.74242007	1528.611132	733.0734101
97.74315981	1528.60151	732.0188214
97.74389019	1528.591887	737.5339036
97.74461993	1528.582264	736.0376957
97.74536031	1528.572642	733.0635241
97.74610004	1528.563019	727.8506724
97.74683979	1528.553396	726.2191855
97.74758016	1528.543774	725.9032256
97.74831991	1528.534151	718.8764004
97.74906028	1528.524528	725.029202
97.74980003	1528.514906	719.7709717
97.75053976	1528.505283	728.6783567
97.75128014	1528.49566	732.2623261
97.75201988	1528.486038	731.1761344
97.75276026	1528.476415	736.0788259
97.75349	1528.466793	736.2682119
97.75421974	1528.45717	732.7900024
97.75496012	1528.447547	735.1612874
97.75568986	1528.437925	732.0003806
97.75642024	1528.428302	727.5750092
97.75715998	1528.418679	726.2147287
97.75788972	1528.409057	728.2364597
97.7586201	1528.399434	731.5043187
97.75935984	1528.389811	733.208967
97.76009021	1528.380189	732.3232051
97.76081995	1528.370566	731.2539147
97.7615497	1528.360944	727.290004
97.76227007	1528.351321	726.0608351
97.76299982	1528.341698	730.2286021
97.76373018	1528.332076	726.4960758
97.76444993	1528.322453	726.4230881
97.7651703	1528.31283	725.6968805
97.76589005	1528.303208	725.9449461
97.76660979	1528.293585	728.4630053
97.76733017	1528.283962	724.8303234
97.76804991	1528.27434	729.8211789
97.76878029	1528.264717	724.4332494
97.76951002	1528.255094	734.5701968
97.77022977	1528.245472	731.4311226
97.77095014	1528.235849	730.9339379
97.77166988	1528.226227	739.3914499
